16/08/2026                                                                                          Página 1



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
HG17/Gold                     1038812   BH   BH.G    102033098  1531130   Practical rules : when we need them and when we don't /     
HG17/Goma                     2098509   BH   BH.F    102357800  1856931   Dignidad /                                                  
HG17/Goma                     1223117   BH   BH.G    102300519  1799509   Aquiles en el gineceo o aprender a ser mortal /             
HG17/Goma                     2081828   BH   BH.G    102330165  1832766   Ejemplaridad pública /                                      
HG17/Goma                     1223558   BH   BH.G    102303824  1800219   Necesario pero imposible o ¿Qué podemos esperar? /          
HG17/Goma                     1223559   BH   BH.G    102303834  1800224   Ejemplaridad pública /                                      
HG17/Gome                     2101595   BH   BH.G    102362460  1861673   Deudas pendientes : la justicia entre generaciones /        
HG17/Gome                     2101595   BH   BH.G    102375078  1878826   Deudas pendientes : la justicia entre generaciones /        
HG17/Gome                     140249    BH   BH.G    100140252  140252    El apriori del mundo de la vida : fundamentación fenomenológ
HG17/Gome                     89026     BH   BH.G    500089033  89033     Introducción a la ética social /                            
HG17/Gome                     490196    BH   BH.G    100490333  490333    Sobre actores y tramoyas : la explicación situacional de la 
HG17/Gonz                     814099    BH   BH.G    100814106  814106    Dos siglos de lucha por la vida, XIII-XIV : una contribución
HG17/Gonz                     1223368   BH   BH.G    102303491  1799888   Ética esquelética /                                         
HG17/Gonz                     814099    BH   BH.G    100889154  889154    Dos siglos de lucha por la vida, XIII-XIV : una contribución
HG17/Gonz                     2123478   BH   BH.G    102397498  1895167   Ethics and the archaeology of violence /                    
HG17/Gonz                     2118289   BH   BH.G    102390874  1887618   El culto a la memoria : ética y estética /                  


16/08/2026                                                                                          Página 126



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG17/Gonz                     546627    BH   BH.G    100546636  546636    Lección de bioética : la eutanasia : discurso de ingreso en 
HG17/Grac                     2112982   BH   BH.G    102381593  1879882   Arte de prudencia /                                         
HG17/Grac                     448351    BH   BH.G    100448359  448359    Fundamentos de bioética /                                   
HG17/Grac                     448360    BH   BH.G    100448433  448433    Procedimientos de decisión en ética clínica /               
HG17/Gric                     446327    BH   BH.G    100446328  446328    The conception of value /                                   
HG17/Grim                     2118426   BH   BH.G    102390993  1887854   Mentiras y engaños : una investigación filosófica /         
HG17/Gudy                     2114274   BH   BH.G    102385171  1881711   Derechos de la naturaleza : ética biocéntrica y políticas am
HG17/Guis                     1178504   BH   BH.G    102212710  1734495   Una ética de libertad y solidaridad, John Stuart Mill /     
HG17/Guis                     77413     BH   BH.G    100077418  77418     Razón y pasión en ética : los dilemas de la ética contemporá
HG17/Guis                     77637     BH   BH.G    100077643  77643     Cómo ser un buen empirista en ética /                       
HG17/Gure                     996086    BH   BH.G    100996087  996087    Los orígenes del individualismo europeo /                   
HG17/Gurm                     80345     BH   BH.G    100080350  80350     Tratado de las pasiones /                                   
HG17/Gusd                     78232     BH   BH.G    100078236  78236     La vertu de force /                                         
HG17/Habe                     1082467   BH   BH.G    102117989  1630268   La ética del discurso y la cuestión de la verdad /          
HG17/Habe                     1044272   BH   BH.G    102117960  1630267   Aclaraciones a la ética del discurso /                      
HG17/Hamp                     77133     BH   BH.G    100077146  77146     Dos teorías de la moralidad /                               
HG17/Hanf                     80473     BH   BH.G    100080479  80479     The quest for meaning /                                     
HG17/Hara                     2135793   BH   BH.G    102412430  1912462   The companion species manifesto : dogs, people, and signific
